TIMESTAMP;setFrequency; RESULTS;readOutput
2026-01-22 14:11:16.507441;2793000000.0; ;-1.17534e-06
2026-01-22 14:11:17.383427;2794000000.0; ;-9.25738e-07
2026-01-22 14:11:18.250166;2795000000.0; ;-1.09152e-06
2026-01-22 14:11:19.123240;2796000000.0; ;-1.11201e-06
2026-01-22 14:11:19.973538;2797000000.0; ;-9.14562e-07
2026-01-22 14:11:20.801005;2798000000.0; ;-8.30743e-07
2026-01-22 14:11:21.667242;2799000000.0; ;-7.17122e-07
2026-01-22 14:11:22.533260;2800000000.0; ;-5.81149e-07
2026-01-22 14:11:23.376977;2801000000.0; ;-5.17819e-07
2026-01-22 14:11:24.247926;2802000000.0; ;-5.38308e-07
2026-01-22 14:11:25.107069;2803000000.0; ;-4.89879e-07
2026-01-22 14:11:25.975007;2804000000.0; ;-4.43311e-07
2026-01-22 14:11:26.811227;2805000000.0; ;-4.82429e-07
2026-01-22 14:11:27.693543;2806000000.0; ;-3.6508e-07
2026-01-22 14:11:28.554476;2807000000.0; ;-2.6636e-07
2026-01-22 14:11:29.416966;2808000000.0; ;-2.29106e-07
2026-01-22 14:11:30.249620;2809000000.0; ;-1.88128e-07
2026-01-22 14:11:31.095501;2810000000.0; ;-6.5193e-08
2026-01-22 14:11:31.945381;2811000000.0; ;-1.78815e-07
2026-01-22 14:11:32.807143;2812000000.0; ;-2.06755e-07
2026-01-22 14:11:33.656191;2813000000.0; ;-2.3842e-07
2026-01-22 14:11:34.500599;2814000000.0; ;-2.08617e-07
2026-01-22 14:11:35.353253;2815000000.0; ;-2.75673e-07
2026-01-22 14:11:36.195970;2816000000.0; ;-4.45174e-07
2026-01-22 14:11:37.044913;2817000000.0; ;-3.50179e-07
2026-01-22 14:11:37.909535;2818000000.0; ;-3.81844e-07
2026-01-22 14:11:38.763885;2819000000.0; ;-5.15956e-07
2026-01-22 14:11:39.624474;2820000000.0; ;-4.93605e-07
2026-01-22 14:11:40.478892;2821000000.0; ;-7.67413e-07
2026-01-22 14:11:41.316451;2822000000.0; ;-1.13622e-06
2026-01-22 14:11:42.149827;2823000000.0; ;-1.2517e-06
2026-01-22 14:11:43.003560;2824000000.0; ;-1.52924e-06
2026-01-22 14:11:43.836145;2825000000.0; ;-2.08059e-06
2026-01-22 14:11:44.680462;2826000000.0; ;-3.01005e-06
2026-01-22 14:11:45.523902;2827000000.0; ;-3.9656e-06
2026-01-22 14:11:46.360250;2828000000.0; ;-4.06991e-06
2026-01-22 14:11:47.217648;2829000000.0; ;-4.51694e-06
2026-01-22 14:11:48.063575;2830000000.0; ;-4.25431e-06
2026-01-22 14:11:48.906831;2831000000.0; ;-4.15932e-06
2026-01-22 14:11:49.759924;2832000000.0; ;-3.64707e-06
2026-01-22 14:11:50.597188;2833000000.0; ;-2.85359e-06
2026-01-22 14:11:51.440962;2834000000.0; ;-2.41214e-06
2026-01-22 14:11:52.288150;2835000000.0; ;-1.87755e-06
2026-01-22 14:11:53.141146;2836000000.0; ;-1.55159e-06
2026-01-22 14:11:53.981530;2837000000.0; ;-1.32621e-06
2026-01-22 14:11:54.833628;2838000000.0; ;-1.07475e-06
2026-01-22 14:11:55.662247;2839000000.0; ;-8.95936e-07
2026-01-22 14:11:56.504299;2840000000.0; ;-9.25738e-07
2026-01-22 14:11:57.348929;2841000000.0; ;-7.45062e-07
2026-01-22 14:11:58.187327;2842000000.0; ;-7.07809e-07
2026-01-22 14:11:59.040775;2843000000.0; ;-6.09089e-07
2026-01-22 14:11:59.890261;2844000000.0; ;-6.68693e-07
2026-01-22 14:12:00.730293;2845000000.0; ;-6.53792e-07
2026-01-22 14:12:01.566849;2846000000.0; ;-6.68693e-07
2026-01-22 14:12:02.394774;2847000000.0; ;-6.55655e-07
2026-01-22 14:12:03.239254;2848000000.0; ;-5.97913e-07
2026-01-22 14:12:04.071408;2849000000.0; ;-6.53792e-07
2026-01-22 14:12:04.907172;2850000000.0; ;-8.1398e-07
2026-01-22 14:12:05.747109;2851000000.0; ;-6.78006e-07
2026-01-22 14:12:06.590313;2852000000.0; ;-7.5065e-07
2026-01-22 14:12:07.435081;2853000000.0; ;-6.25852e-07
2026-01-22 14:12:08.278366;2854000000.0; ;-6.72419e-07
2026-01-22 14:12:09.121460;2855000000.0; ;-7.35748e-07
2026-01-22 14:12:09.967482;2856000000.0; ;-8.79172e-07
2026-01-22 14:12:10.805853;2857000000.0; ;-8.82897e-07
2026-01-22 14:12:11.647967;2858000000.0; ;-1.18092e-06
2026-01-22 14:12:12.503006;2859000000.0; ;-1.32807e-06
2026-01-22 14:12:13.340840;2860000000.0; ;-1.43983e-06
2026-01-22 14:12:14.179930;2861000000.0; ;-1.84216e-06
2026-01-22 14:12:15.023936;2862000000.0; ;-2.02844e-06
2026-01-22 14:12:15.865041;2863000000.0; ;-2.49968e-06
2026-01-22 14:12:16.707937;2864000000.0; ;-3.21867e-06
2026-01-22 14:12:17.567214;2865000000.0; ;-4.24686e-06
2026-01-22 14:12:18.394127;2866000000.0; ;-4.71997e-06
2026-01-22 14:12:19.241213;2867000000.0; ;-4.91182e-06
2026-01-22 14:12:20.101355;2868000000.0; ;-5.08878e-06
2026-01-22 14:12:20.940226;2869000000.0; ;-5.02917e-06
2026-01-22 14:12:21.777875;2870000000.0; ;-4.93418e-06
2026-01-22 14:12:22.624259;2871000000.0; ;-4.34185e-06
2026-01-22 14:12:23.457394;2872000000.0; ;-3.73834e-06
2026-01-22 14:12:24.298335;2873000000.0; ;-3.49061e-06
2026-01-22 14:12:25.156434;2874000000.0; ;-3.89109e-06
2026-01-22 14:12:25.989915;2875000000.0; ;-4.65664e-06
2026-01-22 14:12:26.819130;2876000000.0; ;-4.90624e-06
2026-01-22 14:12:27.678523;2877000000.0; ;-4.86712e-06
2026-01-22 14:12:28.516548;2878000000.0; ;-4.71811e-06
2026-01-22 14:12:29.363946;2879000000.0; ;-4.43871e-06
2026-01-22 14:12:30.215517;2880000000.0; ;-3.97305e-06
2026-01-22 14:12:31.057618;2881000000.0; ;-3.24102e-06
2026-01-22 14:12:31.902717;2882000000.0; ;-2.54998e-06
2026-01-22 14:12:32.740708;2883000000.0; ;-1.76766e-06
2026-01-22 14:12:33.573866;2884000000.0; ;-1.44915e-06
2026-01-22 14:12:34.416327;2885000000.0; ;-1.07662e-06
2026-01-22 14:12:35.261215;2886000000.0; ;-9.35052e-07
2026-01-22 14:12:36.107677;2887000000.0; ;-7.39474e-07
2026-01-22 14:12:36.953352;2888000000.0; ;-7.04084e-07
2026-01-22 14:12:37.799333;2889000000.0; ;-6.07226e-07
2026-01-22 14:12:38.639797;2890000000.0; ;-5.08506e-07
2026-01-22 14:12:39.456785;2891000000.0; ;-3.85569e-07
2026-01-22 14:12:40.299172;2892000000.0; ;-4.41449e-07
2026-01-22 14:12:41.172579;2893000000.0; ;-4.26548e-07
2026-01-22 14:12:42.009435;2894000000.0; ;-3.83707e-07
2026-01-22 14:12:42.873592;2895000000.0; ;-2.943e-07
2026-01-22 14:12:43.740537;2896000000.0; ;-3.5763e-07
2026-01-22 14:12:44.586951;2897000000.0; ;-3.61355e-07
2026-01-22 14:12:45.434078;2898000000.0; ;-3.25965e-07
2026-01-22 14:12:46.279047;2899000000.0; ;-2.98025e-07
2026-01-22 14:12:47.128487;2900000000.0; ;-3.22239e-07
2026-01-22 14:12:47.974309;2901000000.0; ;-5.19682e-07
2026-01-22 14:12:48.826713;2902000000.0; ;-4.76841e-07
2026-01-22 14:12:49.663052;2903000000.0; ;-5.28995e-07
2026-01-22 14:12:50.507216;2904000000.0; ;-6.85457e-07
2026-01-22 14:12:51.353158;2905000000.0; ;-8.28881e-07
2026-01-22 14:12:52.183715;2906000000.0; ;-9.98385e-07
2026-01-22 14:12:53.038406;2907000000.0; ;-1.3765e-06
2026-01-22 14:12:53.887234;2908000000.0; ;-1.63168e-06
2026-01-22 14:12:54.746082;2909000000.0; ;-1.93344e-06
2026-01-22 14:12:55.613978;2910000000.0; ;-2.30597e-06
2026-01-22 14:12:56.447163;2911000000.0; ;-3.02122e-06
2026-01-22 14:12:57.311592;2912000000.0; ;-3.82776e-06
2026-01-22 14:12:58.159132;2913000000.0; ;-4.08854e-06
2026-01-22 14:12:59.004445;2914000000.0; ;-4.33254e-06
2026-01-22 14:12:59.858330;2915000000.0; ;-4.17608e-06
2026-01-22 14:13:00.700479;2916000000.0; ;-3.87806e-06
2026-01-22 14:13:01.532959;2917000000.0; ;-3.52228e-06
2026-01-22 14:13:02.360301;2918000000.0; ;-2.6934e-06
2026-01-22 14:13:03.210633;2919000000.0; ;-2.03961e-06
2026-01-22 14:13:04.055803;2920000000.0; ;-1.48826e-06
2026-01-22 14:13:04.922876;2921000000.0; ;-1.07475e-06
2026-01-22 14:13:05.773496;2922000000.0; ;-8.99661e-07
2026-01-22 14:13:06.619603;2923000000.0; ;-7.45062e-07
2026-01-22 14:13:07.467248;2924000000.0; ;-7.09671e-07
2026-01-22 14:13:08.313162;2925000000.0; ;-4.71251e-07
2026-01-22 14:13:09.166721;2926000000.0; ;-5.45759e-07
2026-01-22 14:13:10.022271;2927000000.0; ;-4.47037e-07
2026-01-22 14:13:10.854454;2928000000.0; ;-3.83707e-07
2026-01-22 14:13:11.710693;2929000000.0; ;-4.2096e-07
2026-01-22 14:13:12.568835;2930000000.0; ;-3.25965e-07
2026-01-22 14:13:13.407363;2931000000.0; ;-2.71948e-07
2026-01-22 14:13:14.257206;2932000000.0; ;-2.86849e-07
2026-01-22 14:13:15.102235;2933000000.0; ;-3.05476e-07
2026-01-22 14:13:15.930636;2934000000.0; ;-3.66943e-07
2026-01-22 14:13:16.800918;2935000000.0; ;-2.40283e-07
2026-01-22 14:13:17.656212;2936000000.0; ;-2.88712e-07
2026-01-22 14:13:18.497892;2937000000.0; ;-3.98608e-07
2026-01-22 14:13:19.364119;2938000000.0; ;-3.25965e-07
2026-01-22 14:13:20.217410;2939000000.0; ;-3.07338e-07
2026-01-22 14:13:21.075753;2940000000.0; ;-3.83707e-07
2026-01-22 14:13:21.909119;2941000000.0; ;-4.91742e-07
2026-01-22 14:13:22.742888;2942000000.0; ;-5.01055e-07
2026-01-22 14:13:23.595848;2943000000.0; ;-5.90462e-07
2026-01-22 14:13:24.444716;2944000000.0; ;-7.02221e-07
2026-01-22 14:13:25.296834;2945000000.0; ;-6.14677e-07
2026-01-22 14:13:26.146814;2946000000.0; ;-6.50067e-07
2026-01-22 14:13:26.992950;2947000000.0; ;-7.30161e-07
2026-01-22 14:13:27.860730;2948000000.0; ;-6.50067e-07
2026-01-22 14:13:28.702461;2949000000.0; ;-5.40171e-07
2026-01-22 14:13:29.557553;2950000000.0; ;-5.3272e-07
2026-01-22 14:13:30.407190;2951000000.0; ;-4.15372e-07
2026-01-22 14:13:31.257814;2952000000.0; ;-4.86154e-07
2026-01-22 14:13:32.097829;2953000000.0; ;-4.91742e-07
2026-01-22 14:13:32.950681;2954000000.0; ;-3.70668e-07
2026-01-22 14:13:33.808465;2955000000.0; ;-4.50762e-07
2026-01-22 14:13:34.656751;2956000000.0; ;-4.04196e-07
2026-01-22 14:13:35.527194;2957000000.0; ;-4.52625e-07
2026-01-22 14:13:36.382778;2958000000.0; ;-2.6636e-07
2026-01-22 14:13:37.214845;2959000000.0; ;-3.63218e-07
2026-01-22 14:13:38.053588;2960000000.0; ;-3.14789e-07
2026-01-22 14:13:38.920611;2961000000.0; ;-3.53904e-07
2026-01-22 14:13:39.753389;2962000000.0; ;-2.64497e-07
2026-01-22 14:13:40.624096;2963000000.0; ;-2.77536e-07
2026-01-22 14:13:41.473955;2964000000.0; ;-2.81261e-07
2026-01-22 14:13:42.308962;2965000000.0; ;-3.39003e-07
2026-01-22 14:13:43.145456;2966000000.0; ;-3.59492e-07
2026-01-22 14:13:43.985969;2967000000.0; ;-4.65663e-07
2026-01-22 14:13:44.842317;2968000000.0; ;-3.63218e-07
2026-01-22 14:13:45.685693;2969000000.0; ;-2.96162e-07
2026-01-22 14:13:46.531323;2970000000.0; ;-3.46454e-07
2026-01-22 14:13:47.374480;2971000000.0; ;-4.11646e-07
2026-01-22 14:13:48.221877;2972000000.0; ;-4.47037e-07
2026-01-22 14:13:49.061551;2973000000.0; ;-4.09784e-07
2026-01-22 14:13:49.901947;2974000000.0; ;-4.2841e-07
2026-01-22 14:13:50.769025;2975000000.0; ;-3.91157e-07
2026-01-22 14:13:51.609479;2976000000.0; ;-3.79981e-07
2026-01-22 14:13:52.459192;2977000000.0; ;-4.24685e-07
2026-01-22 14:13:53.306858;2978000000.0; ;-4.06058e-07
2026-01-22 14:13:54.148468;2979000000.0; ;-3.79981e-07
2026-01-22 14:13:54.997376;2980000000.0; ;-3.11064e-07
2026-01-22 14:13:55.850580;2981000000.0; ;-4.99193e-07
2026-01-22 14:13:56.720848;2982000000.0; ;-4.2841e-07
2026-01-22 14:13:57.553820;2983000000.0; ;-4.76841e-07
2026-01-22 14:13:58.411928;2984000000.0; ;-4.32135e-07
2026-01-22 14:13:59.266932;2985000000.0; ;-4.60075e-07
2026-01-22 14:14:00.107317;2986000000.0; ;-3.96745e-07
2026-01-22 14:14:00.957425;2987000000.0; ;-3.07338e-07
2026-01-22 14:14:01.812052;2988000000.0; ;-3.50179e-07
2026-01-22 14:14:02.657448;2989000000.0; ;-3.20377e-07
2026-01-22 14:14:03.519085;2990000000.0; ;-2.88712e-07
2026-01-22 14:14:04.351181;2991000000.0; ;-3.50179e-07
2026-01-22 14:14:05.198126;2992000000.0; ;-3.79981e-07
2026-01-22 14:14:06.037852;2993000000.0; ;-2.73811e-07
2026-01-22 14:14:06.900643;2994000000.0; ;-3.44591e-07
2026-01-22 14:14:07.753657;2995000000.0; ;-3.42729e-07
2026-01-22 14:14:08.607017;2996000000.0; ;-4.30273e-07
2026-01-22 14:14:09.457193;2997000000.0; ;-3.55767e-07
2026-01-22 14:14:10.314012;2998000000.0; ;-3.55767e-07
2026-01-22 14:14:11.158087;2999000000.0; ;-3.96745e-07
2026-01-22 14:14:12.010253;3000000000.0; ;-4.5635e-07
2026-01-22 14:14:12.874199;3001000000.0; ;-4.09784e-07
2026-01-22 14:14:13.727408;3002000000.0; ;-3.48316e-07
2026-01-22 14:14:14.560289;3003000000.0; ;-3.44591e-07
2026-01-22 14:14:15.426827;3004000000.0; ;-3.33415e-07
2026-01-22 14:14:16.271584;3005000000.0; ;-2.79399e-07
2026-01-22 14:14:17.124813;3006000000.0; ;-3.03613e-07
2026-01-22 14:14:17.974060;3007000000.0; ;-3.03613e-07
2026-01-22 14:14:18.836453;3008000000.0; ;-2.64497e-07
2026-01-22 14:14:19.674818;3009000000.0; ;-3.2969e-07
2026-01-22 14:14:20.524084;3010000000.0; ;-3.03613e-07
2026-01-22 14:14:21.371762;3011000000.0; ;-1.86265e-07
2026-01-22 14:14:22.215394;3012000000.0; ;-2.3842e-07
2026-01-22 14:14:23.073905;3013000000.0; ;-1.7509e-07
2026-01-22 14:14:23.907354;3014000000.0; ;-1.73227e-07
2026-01-22 14:14:24.757539;3015000000.0; ;-1.50875e-07
2026-01-22 14:14:25.607383;3016000000.0; ;-8.00942e-08
2026-01-22 14:14:26.442800;3017000000.0; ;-6.33304e-08
2026-01-22 14:14:27.300522;3018000000.0; ;-1.67639e-07
